timestamp,temp,hum,gas_ppm,pm1,pm25,pm10
2026-05-17 04:20:00,30.3,75.9,32.3,8.19,8.66,8.66
2026-05-17 04:25:00,30.3,75.9,31.88,7.89,8.35,8.35
2026-05-17 04:30:00,30.2,75.9,35.75,7.64,8.08,8.08
2026-05-17 04:35:00,30.2,75.9,34.58,7.46,7.89,7.89
2026-05-17 04:40:00,30.3,75.8,32.16,6.97,7.37,7.37
2026-05-17 04:45:00,30.3,75.7,30.12,6.89,7.29,7.29
2026-05-17 04:50:00,30.2,75.8,29.46,7.1,7.51,7.51
2026-05-17 04:55:00,30.2,75.9,29.59,7.48,7.91,7.91
2026-05-17 05:00:00,30.2,75.9,28.54,8.39,8.87,8.87
2026-05-17 05:05:00,30.2,75.8,27.9,7.99,8.45,8.45
2026-05-17 05:10:00,30.2,75.7,26.64,7.2,7.62,7.62
2026-05-17 05:15:00,30.2,75.7,23.42,6.88,7.27,7.27
2026-05-17 05:20:00,30.2,75.6,25.06,7.23,7.64,7.64
2026-05-17 05:25:00,30.2,75.6,24.0,6.24,6.59,6.59
2026-05-17 05:30:00,30.2,75.4,22.52,6.07,6.42,6.42
2026-05-17 05:35:00,30.2,75.4,23.42,6.6,6.98,6.98
2026-05-17 05:40:00,30.2,75.35,23.88,6.18,6.54,6.54
2026-05-17 05:45:00,30.2,75.3,24.35,5.77,6.1,6.1
2026-05-17 05:50:00,30.2,75.2,24.94,5.39,5.7,5.7
2026-05-17 05:55:00,30.2,75.2,27.27,5.17,5.47,5.47
2026-05-17 06:00:00,30.2,75.1,24.71,5.14,5.44,5.44
2026-05-17 06:05:00,30.2,75.0,27.77,4.86,5.14,5.14
2026-05-17 06:10:00,30.2,74.9,27.77,4.89,5.17,5.17
2026-05-17 06:15:00,30.2,74.9,28.28,4.68,4.95,4.95
2026-05-17 06:20:00,30.2,74.9,26.27,4.98,5.27,5.27
2026-05-17 06:25:00,30.2,74.8,25.06,4.96,5.24,5.24
2026-05-17 06:30:00,30.2,74.8,25.42,7.45,7.88,7.88
2026-05-17 06:35:00,30.2,74.8,27.14,5.3,5.61,5.61
2026-05-17 06:40:00,30.1,74.8,26.4,4.26,4.5,4.5
2026-05-17 06:45:00,30.1,74.8,24.47,4.46,4.72,4.72
2026-05-17 06:50:00,30.1,74.7,24.0,4.56,4.82,4.82
2026-05-17 06:55:00,30.1,74.6,22.52,4.79,5.06,5.06
2026-05-17 07:00:00,30.1,74.4,21.2,4.48,4.76,4.8
2026-05-17 07:05:00,30.1,74.4,19.52,5.26,5.57,5.58
2026-05-17 07:10:00,30.1,74.4,20.66,5.23,5.61,5.71
2026-05-17 07:15:00,30.1,74.3,19.41,5.28,5.75,5.97
2026-05-17 07:20:00,30.1,74.3,17.62,5.27,5.74,5.95
2026-05-17 07:25:00,30.1,74.3,18.41,5.28,5.81,6.09
2026-05-17 07:30:00,30.1,74.2,17.62,5.9,6.73,7.36
2026-05-17 07:35:00,30.1,74.2,17.72,5.09,5.71,6.13
2026-05-17 07:40:00,30.1,74.2,18.41,4.95,5.59,6.03
2026-05-17 07:45:00,30.1,74.2,19.93,4.89,5.49,5.89
2026-05-17 07:50:00,30.1,74.2,18.51,5.25,5.83,6.18
2026-05-17 07:55:00,30.2,74.1,20.98,4.75,5.29,5.63
2026-05-17 08:00:00,30.2,74.0,22.52,5.02,5.51,5.76
2026-05-17 08:05:00,30.2,73.9,23.54,4.2,4.62,4.84
2026-05-17 08:10:00,30.2,74.0,22.63,4.47,5.0,5.34
2026-05-17 08:15:00,30.2,73.9,21.74,4.86,5.36,5.63
2026-05-17 08:20:00,30.2,74.0,21.96,4.41,4.83,5.03
2026-05-17 08:25:00,30.2,74.0,21.53,4.58,4.98,5.16
2026-05-17 08:30:00,30.2,74.0,21.42,4.53,5.01,5.29
2026-05-17 08:35:00,30.2,74.1,29.99,4.09,4.55,4.83
2026-05-17 08:40:00,30.2,74.1,21.74,4.54,5.04,5.33
2026-05-17 08:45:00,30.3,74.2,23.2,3.57,3.92,4.09
2026-05-17 08:50:00,30.2,74.4,22.97,4.11,4.43,4.53
2026-05-17 08:55:00,30.2,74.5,22.18,3.37,3.72,3.91
2026-05-17 09:00:00,30.3,74.6,25.18,4.07,4.45,4.63
2026-05-17 09:05:00,30.3,74.7,23.54,3.47,3.72,3.8
2026-05-17 09:10:00,30.3,74.9,24.94,3.98,4.21,4.21
2026-05-17 09:15:00,30.3,74.9,26.52,3.81,4.1,4.19
2026-05-17 09:20:00,30.3,75.1,27.77,3.4,3.59,3.59
2026-05-17 09:25:00,30.3,75.3,28.67,4.43,4.68,4.68
2026-05-17 09:30:00,30.3,75.3,31.61,3.6,3.8,3.8
2026-05-17 09:35:00,30.3,75.3,31.2,3.57,3.77,3.77
2026-05-17 09:40:00,30.3,75.4,32.58,3.48,3.68,3.68
2026-05-17 09:45:00,30.3,75.5,29.32,3.18,3.36,3.36
2026-05-17 09:50:00,30.3,75.5,30.12,3.47,3.67,3.67
2026-05-17 09:55:00,30.3,75.5,26.4,3.16,3.34,3.34
2026-05-17 10:00:00,30.3,75.4,26.4,2.57,2.72,2.72
2026-05-17 10:05:00,30.3,75.5,25.3,2.75,2.91,2.91
2026-05-17 10:10:00,30.4,75.4,24.94,2.49,2.64,2.65
2026-05-17 10:15:00,30.4,75.5,23.65,2.64,2.79,2.79
2026-05-17 10:20:00,30.3,75.5,23.89,2.37,2.51,2.51
2026-05-17 10:25:00,30.3,75.5,21.09,2.14,2.27,2.27
2026-05-17 10:30:00,30.4,75.5,21.53,2.45,2.59,2.59
2026-05-17 10:35:00,30.4,75.5,22.52,2.15,2.28,2.28
2026-05-17 10:40:00,30.4,75.5,20.88,2.35,2.48,2.48
2026-05-17 10:45:00,30.4,75.4,21.85,1.74,1.84,1.84
2026-05-17 10:50:00,30.4,75.4,19.11,1.75,1.85,1.85
2026-05-17 10:55:00,30.4,75.4,20.66,2.22,2.35,2.35
2026-05-17 11:00:00,30.4,75.6,20.03,2.08,2.2,2.2
2026-05-17 11:05:00,30.4,75.6,21.31,2.28,2.41,2.41
2026-05-17 11:10:00,30.4,75.7,19.01,2.07,2.19,2.19
2026-05-17 11:15:00,30.4,75.7,20.45,1.81,1.92,1.92
2026-05-17 11:20:00,30.4,75.7,19.31,2.33,2.46,2.46
2026-05-17 11:25:00,30.4,75.7,20.24,2.0,2.12,2.12
2026-05-17 11:30:00,30.4,75.7,17.72,1.91,2.02,2.02
2026-05-17 11:35:00,30.4,75.7,20.14,2.04,2.16,2.16
2026-05-17 11:40:00,30.4,75.6,17.24,1.77,1.88,1.88
2026-05-17 11:45:00,30.4,75.7,17.82,2.23,2.36,2.36
2026-05-17 11:50:00,30.4,75.7,19.01,2.19,2.32,2.32
2026-05-17 11:55:00,30.5,75.6,19.62,2.04,2.16,2.16
2026-05-17 12:00:00,30.5,75.6,19.41,1.71,1.81,1.81
2026-05-17 12:05:00,30.5,75.7,19.52,2.12,2.24,2.24
2026-05-17 12:10:00,30.5,75.8,20.03,2.06,2.18,2.18
2026-05-17 12:15:00,30.5,75.8,20.56,2.02,2.13,2.13
2026-05-17 12:20:00,30.5,75.9,18.81,1.96,2.07,2.07
2026-05-17 12:25:00,30.5,75.9,19.11,2.51,2.65,2.65
2026-05-17 12:30:00,30.5,76.0,20.03,2.42,2.56,2.56
2026-05-17 12:35:00,30.6,75.9,19.41,2.1,2.22,2.22
2026-05-17 12:40:00,30.6,75.8,19.21,2.41,2.55,2.55
2026-05-17 12:45:00,30.6,75.8,20.14,2.27,2.4,2.4
2026-05-17 12:50:00,30.6,75.7,19.93,1.97,2.08,2.08
2026-05-17 12:55:00,30.6,75.8,24.94,2.23,2.36,2.36
2026-05-17 13:00:00,30.6,75.9,24.12,2.2,2.33,2.33
2026-05-17 13:05:00,30.6,75.8,27.39,2.06,2.18,2.18
2026-05-17 13:10:00,30.7,75.7,24.47,2.48,2.63,2.63
2026-05-17 13:15:00,30.7,75.6,26.89,2.3,2.44,2.44
2026-05-17 13:20:00,30.6,75.4,20.98,2.72,2.87,2.87
2026-05-17 13:25:00,30.6,75.5,24.0,1.99,2.11,2.11
2026-05-17 13:30:00,30.6,75.4,22.86,2.13,2.25,2.25
2026-05-17 13:35:00,30.6,75.5,23.54,2.57,2.72,2.72
2026-05-17 13:40:00,30.6,75.6,22.97,2.26,2.39,2.39
2026-05-17 13:45:00,30.7,75.6,22.52,2.64,2.8,2.8
2026-05-17 13:50:00,30.6,75.6,22.74,2.55,2.69,2.69
2026-05-17 13:55:00,30.7,75.6,22.07,2.97,3.14,3.14
2026-05-17 14:00:00,30.7,75.6,20.56,2.65,2.8,2.8
2026-05-17 14:05:00,30.8,75.2,29.72,2.32,2.45,2.45
2026-05-17 14:10:00,30.7,75.5,111.06,3.35,3.54,3.54
2026-05-17 14:20:00,30.8,75.0,120.16,3.14,3.41,3.53
2026-05-17 14:25:00,30.8,75.2,97.4,3.09,3.27,3.27
2026-05-17 14:30:00,30.8,74.9,85.32,4.02,4.38,4.54
2026-05-17 14:35:00,30.8,74.7,69.9,4.95,5.46,5.73
2026-05-17 14:40:00,30.8,74.6,67.04,3.67,4.0,4.16
2026-05-17 14:45:00,30.8,74.7,53.62,4.56,4.91,5.02
2026-05-17 14:50:00,30.8,74.6,49.9,4.69,5.01,5.08
2026-05-17 14:55:00,30.9,74.2,40.2,4.23,4.47,4.47
2026-05-17 15:00:00,30.9,74.0,34.29,4.15,4.47,4.56
2026-05-17 15:05:00,30.9,74.0,28.93,3.33,3.52,3.52
2026-05-17 15:10:00,30.9,73.9,25.79,3.54,3.75,3.75
2026-05-17 15:15:00,30.9,73.7,22.74,3.82,4.1,4.16
2026-05-17 15:20:00,30.9,73.8,19.52,3.39,3.58,3.58
2026-05-17 15:25:00,30.9,73.8,20.66,2.89,3.06,3.06
2026-05-17 15:30:00,31.0,73.7,16.58,3.14,3.32,3.32
2026-05-17 15:35:00,31.05,73.7,17.15,3.34,3.54,3.54
2026-05-17 15:40:00,31.1,73.7,17.72,3.55,3.76,3.77
2026-05-17 15:45:00,31.1,73.7,17.24,3.32,3.51,3.51
2026-05-17 15:50:00,31.2,73.4,16.03,3.03,3.2,3.2
2026-05-17 15:55:00,31.1,74.1,16.68,3.12,3.3,3.3
2026-05-17 16:00:00,31.2,74.1,16.12,3.47,3.67,3.67
2026-05-17 16:05:00,31.3,73.4,14.7,3.2,3.39,3.39
2026-05-17 16:10:00,31.3,74.0,21.2,3.6,3.81,3.81
2026-05-17 16:15:00,31.2,74.2,16.96,3.4,3.62,3.66
2026-05-17 16:20:00,31.2,74.7,19.21,3.76,3.97,3.97
2026-05-17 16:25:00,31.2,75.1,17.62,3.2,3.39,3.39
2026-05-17 16:30:00,31.2,75.4,19.01,2.73,2.89,2.89
2026-05-17 16:35:00,31.2,74.9,16.21,2.86,3.03,3.03
2026-05-17 16:40:00,31.2,75.0,14.27,2.79,2.95,2.95
2026-05-17 16:45:00,31.4,74.0,16.49,3.44,3.64,3.64
2026-05-17 16:50:00,31.6,72.4,14.27,3.21,3.39,3.39
2026-05-17 16:55:00,31.6,72.1,14.61,3.49,3.76,3.84
2026-05-17 17:00:00,31.5,73.3,14.87,3.46,3.71,3.79
2026-05-17 17:05:00,31.3,74.1,17.05,3.44,3.64,3.64
2026-05-17 17:10:00,31.2,74.7,14.7,2.99,3.18,3.21
2026-05-17 17:15:00,31.3,74.4,19.41,3.02,3.21,3.22
2026-05-17 17:20:00,31.4,74.0,22.86,2.88,3.05,3.05
2026-05-17 17:25:00,31.5,73.3,19.62,3.12,3.33,3.38
2026-05-17 17:30:00,31.4,73.5,24.82,2.27,2.44,2.49
2026-05-17 17:35:00,31.4,73.4,17.62,2.88,3.07,3.1
2026-05-17 17:40:00,31.4,73.4,15.05,2.53,2.68,2.68
2026-05-17 17:45:00,31.4,73.3,14.53,2.42,2.56,2.56
2026-05-17 17:50:00,31.4,72.6,13.77,2.64,2.8,2.8
2026-05-17 17:55:00,31.4,72.7,13.52,2.57,2.72,2.72
2026-05-17 18:00:00,31.4,72.5,13.19,2.53,2.67,2.68
2026-05-17 18:05:00,31.4,72.4,13.77,2.52,2.67,2.67
2026-05-17 18:10:00,31.5,72.1,12.09,2.93,3.11,3.12
2026-05-17 18:15:00,31.5,71.8,11.63,2.99,3.17,3.17
2026-05-17 18:20:00,31.4,72.0,10.75,2.38,2.54,2.58
2026-05-17 18:25:00,31.5,72.1,11.86,2.84,3.03,3.07
2026-05-17 18:30:00,31.5,72.4,11.48,2.65,2.81,2.82
2026-05-17 18:35:00,31.5,72.4,11.86,2.46,2.6,2.6
2026-05-17 18:40:00,31.4,72.1,11.33,1.93,2.04,2.04
2026-05-17 18:45:00,31.5,71.9,10.9,2.2,2.33,2.33
2026-05-17 18:50:00,31.4,72.1,10.12,2.33,2.49,2.52
2026-05-17 18:55:00,31.4,72.2,10.97,2.05,2.19,2.22
2026-05-17 19:00:00,31.4,72.2,9.78,2.42,2.56,2.56
2026-05-17 19:05:00,31.4,72.6,10.97,2.61,2.76,2.76
2026-05-17 19:10:00,31.4,72.7,10.9,1.79,1.9,1.9
2026-05-17 19:15:00,31.3,73.0,10.61,1.88,2.0,2.02
2026-05-17 19:20:00,31.3,73.0,10.26,1.88,2.03,2.08
2026-05-17 19:25:00,31.3,73.8,13.36,2.94,3.11,3.11
2026-05-17 19:30:00,31.3,74.1,13.85,3.9,4.13,4.13
2026-05-17 19:35:00,31.2,74.1,13.68,3.53,3.74,3.74
2026-05-17 19:40:00,31.2,74.1,41.98,3.9,4.13,4.13
2026-05-17 19:45:00,31.2,73.5,104.66,4.06,4.29,4.29
2026-05-17 19:50:00,31.2,73.6,137.34,3.44,3.69,3.77
2026-05-17 19:55:00,31.2,73.9,126.8,3.91,4.32,4.55
2026-05-17 20:00:00,31.2,74.0,107.83,3.67,4.13,4.45
2026-05-17 20:05:00,31.2,74.4,118.92,3.5,4.0,4.37
2026-05-17 20:10:00,31.2,74.6,117.08,4.25,4.72,5.01
2026-05-17 20:15:00,31.2,74.8,99.87,2.82,3.06,3.15
2026-05-17 20:20:00,31.1,74.6,78.21,3.3,3.54,3.61
2026-05-17 20:25:00,31.1,74.7,64.46,3.21,3.41,3.44
2026-05-17 20:30:00,31.1,74.7,51.0,3.91,4.13,4.14
2026-05-17 20:35:00,31.0,74.6,39.89,5.22,5.52,5.52
2026-05-17 20:40:00,31.0,74.5,34.58,5.37,5.72,5.77
2026-05-17 20:45:00,31.0,74.6,29.85,5.22,5.52,5.52
2026-05-17 20:50:00,31.0,74.1,26.03,6.1,6.45,6.45
2026-05-17 20:55:00,31.0,73.9,21.74,6.26,6.66,6.72
2026-05-17 21:00:00,31.0,73.9,22.52,5.82,6.15,6.15
2026-05-17 21:05:00,31.1,73.9,21.63,7.92,8.41,8.45
2026-05-17 21:10:00,31.0,73.8,33.0,8.0,8.5,8.55
2026-05-17 21:15:00,31.0,73.8,31.06,8.84,9.36,9.37
2026-05-17 21:20:00,31.0,73.7,28.54,8.56,9.05,9.05
2026-05-17 21:25:00,31.0,73.5,22.97,9.22,9.75,9.75
2026-05-17 21:30:00,30.9,73.6,21.96,10.5,11.11,11.12
2026-05-17 21:35:00,30.9,73.9,19.93,11.11,11.75,11.75
2026-05-17 21:40:00,31.0,73.8,20.03,11.0,11.68,11.73
2026-05-17 21:45:00,31.0,73.8,19.21,10.96,11.6,11.62
2026-05-17 21:50:00,31.0,73.8,19.62,11.47,12.14,12.16
2026-05-17 21:55:00,31.0,73.7,18.11,11.2,11.85,11.86
2026-05-17 22:00:00,31.0,73.9,35.45,11.75,12.43,12.43
2026-05-17 22:05:00,31.1,73.8,32.58,11.6,12.27,12.28
2026-05-17 22:10:00,31.1,74.2,29.72,11.03,11.67,11.67
2026-05-17 22:15:00,31.1,74.4,23.77,11.09,11.73,11.73
2026-05-17 22:20:00,31.2,74.2,24.0,10.95,11.61,11.64
2026-05-17 22:25:00,31.2,74.1,21.31,10.43,11.04,11.06
2026-05-17 22:30:00,31.2,74.0,21.2,9.67,10.24,10.26
2026-05-17 22:35:00,31.2,73.7,17.82,10.85,11.48,11.48
2026-05-17 22:40:00,31.2,73.6,17.62,9.58,10.15,10.18
2026-05-17 22:45:00,31.2,73.4,17.72,10.0,10.58,10.59
2026-05-17 22:50:00,31.2,73.5,17.34,9.36,9.9,9.91
2026-05-17 22:55:00,31.2,73.6,16.86,9.22,9.75,9.75
2026-05-17 23:00:00,31.2,73.6,15.58,9.62,10.18,10.18
2026-05-17 23:05:00,31.2,73.7,17.53,8.86,9.38,9.38
2026-05-17 23:10:00,31.3,73.7,15.58,7.12,7.57,7.63
2026-05-17 23:15:00,31.1,74.1,14.79,7.77,8.22,8.22
2026-05-17 23:20:00,31.2,74.9,16.31,6.84,7.23,7.23
2026-05-17 23:25:00,31.1,74.4,15.76,8.54,9.04,9.04
2026-05-17 23:30:00,31.1,74.3,17.62,8.02,8.48,8.48
2026-05-17 23:35:00,31.1,74.4,18.11,8.19,8.68,8.69
2026-05-17 23:40:00,31.1,74.3,18.81,12.11,12.81,12.81
2026-05-17 23:45:00,31.1,74.6,20.03,16.65,17.61,17.62
2026-05-17 23:50:00,31.1,74.5,20.45,13.98,14.78,14.78
2026-05-17 23:55:00,31.1,74.5,20.66,12.03,12.72,12.72
2026-05-18 00:00:00,31.2,74.5,22.41,12.05,12.75,12.77
2026-05-18 00:05:00,31.2,74.1,19.41,11.45,12.11,12.11
2026-05-18 00:10:00,31.2,74.1,20.88,11.06,11.69,11.7
2026-05-18 00:15:00,31.2,74.0,18.01,10.16,10.74,10.74
2026-05-18 00:20:00,31.3,74.2,18.41,9.46,10.0,10.0
2026-05-18 00:25:00,31.3,74.2,20.03,9.25,9.81,9.83
2026-05-18 00:30:00,31.2,74.2,18.91,8.93,9.44,9.44
2026-05-18 00:35:00,31.2,74.5,18.01,8.05,8.52,8.53
2026-05-18 00:40:00,31.2,74.2,17.43,8.3,8.81,8.85
2026-05-18 00:45:00,31.1,74.3,15.05,7.5,7.95,7.97
2026-05-18 00:50:00,31.1,74.0,14.19,7.56,7.99,7.99
2026-05-18 00:55:00,31.1,74.0,14.44,7.5,7.93,7.93
2026-05-18 01:00:00,31.1,73.8,13.27,6.52,6.9,6.92
2026-05-18 01:05:00,31.1,73.7,13.52,7.5,7.98,8.04
2026-05-18 01:10:00,31.1,73.7,12.4,5.55,5.87,5.87
2026-05-18 01:15:00,31.1,74.3,12.55,6.76,7.15,7.15
2026-05-18 01:20:00,31.2,74.4,12.4,6.6,6.98,6.98
2026-05-18 01:25:00,31.2,74.3,13.11,6.52,6.9,6.9
2026-05-18 01:30:00,31.2,73.6,12.55,6.01,6.36,6.38
2026-05-18 01:35:00,31.1,73.0,12.01,5.14,5.45,5.47
2026-05-18 01:40:00,31.0,71.9,12.32,4.23,4.47,4.47
2026-05-18 01:45:00,30.9,70.9,10.54,4.11,4.36,4.39
2026-05-18 01:50:00,30.9,70.55,10.47,3.64,3.86,3.89
2026-05-18 01:55:00,30.9,70.2,10.4,3.16,3.37,3.39
2026-05-18 02:00:00,30.9,70.1,9.71,2.91,3.09,3.1
2026-05-18 02:05:00,30.8,69.6,8.54,2.89,3.07,3.1
2026-05-18 02:10:00,30.8,69.3,8.99,2.19,2.33,2.36
2026-05-18 02:15:00,30.8,69.0,7.76,2.07,2.21,2.24
2026-05-18 02:20:00,30.8,69.0,9.38,2.37,2.54,2.6
2026-05-18 02:25:00,30.7,68.7,8.42,1.77,1.92,1.98
2026-05-18 02:30:00,30.8,68.6,8.61,2.09,2.21,2.21
2026-05-18 02:35:00,30.6,68.7,7.41,2.18,2.3,2.3
2026-05-18 02:40:00,30.6,68.7,9.18,2.6,2.82,2.9
2026-05-18 02:45:00,30.6,68.8,9.12,3.29,3.51,3.54
2026-05-18 02:50:00,30.7,68.8,19.01,2.7,2.88,2.92
2026-05-18 02:55:00,30.9,69.4,32.86,2.37,2.52,2.54
2026-05-18 03:00:00,30.9,69.9,30.79,1.91,2.04,2.06
2026-05-18 03:05:00,30.9,70.2,33.28,1.89,2.01,2.03
2026-05-18 03:10:00,30.9,70.3,31.2,1.81,1.93,1.96
2026-05-18 03:15:00,30.9,70.4,27.02,1.4,1.48,1.48
2026-05-18 03:20:00,30.9,70.3,22.74,1.63,1.75,1.79
2026-05-18 03:25:00,30.9,70.3,22.3,2.06,2.2,2.23
2026-05-18 03:30:00,30.9,70.3,21.42,1.74,1.85,1.87
2026-05-18 03:35:00,30.9,70.5,18.71,1.82,1.92,1.92
2026-05-18 03:40:00,30.9,70.6,19.21,1.65,1.74,1.74
2026-05-18 03:45:00,30.9,70.7,17.92,1.71,1.81,1.81
2026-05-18 03:50:00,30.9,70.8,17.05,1.41,1.52,1.56
2026-05-18 03:55:00,30.9,70.9,16.86,1.6,1.7,1.7
2026-05-18 04:00:00,30.9,70.8,16.03,1.85,1.96,1.96
2026-05-18 04:05:00,30.9,70.9,16.31,1.72,1.82,1.82
2026-05-18 04:10:00,30.9,71.0,15.58,1.52,1.61,1.61
2026-05-18 04:15:00,30.9,71.1,14.87,1.03,1.12,1.16
2026-05-18 04:20:00,30.9,71.3,14.61,2.73,2.98,3.11
2026-05-18 04:25:00,30.8,71.4,14.36,1.72,1.87,1.94
2026-05-18 04:30:00,30.9,71.3,13.11,1.68,1.82,1.87
2026-05-18 04:35:00,30.8,71.4,13.93,1.44,1.55,1.59
2026-05-18 04:40:00,30.8,71.5,14.44,1.56,1.66,1.68
2026-05-18 04:45:00,30.8,71.5,13.19,1.79,1.92,1.94
2026-05-18 04:50:00,30.8,71.4,13.11,1.59,1.68,1.69
2026-05-18 04:55:00,30.9,71.6,13.93,1.59,1.7,1.72
2026-05-18 05:00:00,30.9,71.6,12.87,1.53,1.64,1.66
2026-05-18 05:05:00,30.9,71.7,13.36,1.35,1.42,1.42
2026-05-18 05:10:00,30.9,71.9,11.26,1.6,1.69,1.69
2026-05-18 05:15:00,30.9,71.9,12.79,1.44,1.52,1.52
2026-05-18 05:20:00,30.8,71.9,13.11,1.62,1.72,1.73
2026-05-18 05:25:00,30.8,71.9,12.95,1.69,1.79,1.79
2026-05-18 05:30:00,30.8,71.8,12.71,1.08,1.14,1.14
2026-05-18 05:35:00,30.8,71.7,12.48,1.48,1.6,1.63
2026-05-18 05:40:00,30.8,71.7,13.03,1.64,1.77,1.8
2026-05-18 05:45:00,30.8,71.8,12.01,1.36,1.47,1.5
2026-05-18 05:50:00,30.8,71.6,11.04,1.19,1.26,1.26
2026-05-18 05:55:00,30.8,71.7,12.48,1.18,1.27,1.3
2026-05-18 06:00:00,30.8,71.7,11.86,1.34,1.42,1.42
2026-05-18 06:05:00,30.8,71.7,11.71,1.26,1.33,1.33
2026-05-18 06:10:00,30.8,71.7,12.71,1.63,1.73,1.73
2026-05-18 06:15:00,30.8,71.6,10.97,1.5,1.59,1.59
2026-05-18 06:20:00,30.8,71.5,12.24,1.53,1.62,1.62
2026-05-18 06:25:00,30.8,71.5,11.71,1.33,1.41,1.41
2026-05-18 06:30:00,30.8,71.7,12.4,1.33,1.4,1.4
2026-05-18 06:35:00,30.8,71.7,11.93,1.52,1.6,1.6
2026-05-18 06:40:00,30.8,71.6,12.48,1.42,1.51,1.51
2026-05-18 06:45:00,30.8,71.7,12.48,1.64,1.73,1.73
2026-05-18 06:50:00,30.8,71.8,12.4,1.6,1.7,1.7
2026-05-18 06:55:00,30.8,71.9,11.26,1.44,1.52,1.52
2026-05-18 07:00:00,30.7,71.8,12.48,2.24,2.37,2.37
2026-05-18 07:05:00,30.7,72.0,14.53,1.64,1.74,1.74
2026-05-18 07:10:00,30.7,72.0,15.14,1.93,2.04,2.04
2026-05-18 07:15:00,30.7,72.1,16.21,2.25,2.38,2.38
2026-05-18 07:20:00,30.8,72.2,16.21,2.48,2.62,2.62
2026-05-18 07:25:00,30.7,72.2,15.58,1.97,2.08,2.08
2026-05-18 07:30:00,30.7,72.2,17.05,2.29,2.42,2.42
2026-05-18 07:35:00,30.7,72.3,16.12,2.75,2.91,2.91
2026-05-18 07:40:00,30.7,72.3,17.43,2.8,2.96,2.96
2026-05-18 07:45:00,30.7,72.3,16.31,3.06,3.24,3.24
2026-05-18 07:50:00,30.7,72.3,16.77,2.66,2.82,2.82
2026-05-18 07:55:00,30.7,72.3,17.72,2.92,3.09,3.09
2026-05-18 08:00:00,30.7,72.3,15.22,2.84,3.01,3.01
2026-05-18 08:05:00,30.7,72.4,16.21,3.35,3.54,3.54
2026-05-18 08:10:00,30.7,72.4,16.31,2.61,2.76,2.76
2026-05-18 08:15:00,30.7,72.5,17.15,3.25,3.44,3.44
2026-05-18 08:20:00,30.7,72.6,17.05,3.29,3.48,3.48
2026-05-18 08:25:00,30.7,72.5,17.62,4.0,4.23,4.23
2026-05-18 08:30:00,30.7,72.6,17.72,3.1,3.27,3.27
2026-05-18 08:35:00,30.7,72.6,18.41,3.44,3.64,3.64
2026-05-18 08:40:00,30.8,72.5,19.52,3.43,3.63,3.63
2026-05-18 08:45:00,30.8,72.5,20.24,4.21,4.45,4.45
2026-05-18 08:50:00,30.8,72.5,19.31,4.04,4.28,4.28
2026-05-18 08:55:00,30.8,72.5,21.2,3.97,4.2,4.2
2026-05-18 09:00:00,30.7,72.6,21.2,3.73,3.95,3.95
2026-05-18 09:05:00,30.8,72.6,20.14,4.17,4.41,4.41
2026-05-18 09:10:00,30.8,72.5,19.93,3.75,3.96,3.96
2026-05-18 09:15:00,30.8,72.5,23.31,4.06,4.3,4.3
2026-05-18 09:20:00,30.8,72.5,23.08,4.09,4.33,4.33
2026-05-18 09:25:00,30.8,72.8,22.86,3.72,3.94,3.94
2026-05-18 09:30:00,30.8,72.6,21.63,4.98,5.27,5.27
2026-05-18 09:35:00,30.8,72.4,22.3,4.77,5.04,5.04
2026-05-18 09:40:00,30.8,72.5,22.86,4.91,5.2,5.2
2026-05-18 09:45:00,30.8,72.5,20.35,4.04,4.28,4.28
2026-05-18 09:50:00,30.7,72.7,19.93,3.9,4.14,4.16
2026-05-18 09:55:00,30.7,72.8,19.52,3.74,3.96,3.96
2026-05-18 10:00:00,30.7,72.9,17.72,3.33,3.54,3.57
2026-05-18 10:05:00,30.5,73.7,16.31,2.91,3.13,3.21
2026-05-18 10:10:00,30.5,74.4,14.87,2.47,2.67,2.74
2026-05-18 10:15:00,30.6,74.8,14.44,2.81,3.09,3.25
2026-05-18 10:20:00,30.6,75.1,15.22,3.14,3.47,3.66
2026-05-18 10:25:00,30.6,75.8,15.49,3.63,4.07,4.36
2026-05-18 10:30:00,30.7,75.4,20.56,3.8,4.23,4.49
2026-05-18 10:35:00,30.7,75.2,34.72,3.87,4.25,4.44
2026-05-18 10:40:00,30.7,75.1,34.14,3.85,4.14,4.22
2026-05-18 10:45:00,30.6,74.3,27.14,3.04,3.24,3.28
2026-05-18 10:50:00,30.6,73.2,24.12,4.12,4.38,4.41
2026-05-18 10:55:00,30.6,71.7,17.15,3.1,3.32,3.38
2026-05-18 11:00:00,30.7,71.2,16.68,2.38,2.55,2.59
2026-05-18 11:05:00,30.6,70.8,16.4,2.28,2.44,2.48
2026-05-18 11:10:00,30.6,70.2,13.77,1.96,2.08,2.08
2026-05-18 11:15:00,30.6,69.8,12.95,2.5,2.65,2.65
2026-05-18 11:20:00,30.6,69.6,11.78,2.34,2.49,2.5
2026-05-18 11:25:00,30.6,70.1,13.44,2.54,2.69,2.69
2026-05-18 11:30:00,30.7,70.3,13.27,2.34,2.47,2.47
2026-05-18 11:35:00,30.7,70.3,12.55,3.31,3.51,3.53
2026-05-18 11:40:00,30.7,70.1,12.87,2.58,2.74,2.75
2026-05-18 11:45:00,30.7,70.2,12.16,2.42,2.57,2.58
